t,algorithm,seed,V,window,grid_density,mos,snr_db,q_bps
1,raucb_plus,3,200,128,50,1.0,8.285867787580553,642.44465501261
2,raucb_plus,3,200,128,50,1.0,12.636745490225616,685.2765132047252
3,raucb_plus,3,200,128,50,1.0,10.02617550543774,1335.3360411881008
4,raucb_plus,3,200,128,50,1.0,15.07738852813561,1214.763195072055
5,raucb_plus,3,200,128,50,1.0,8.781218977654367,1104.7306093040627
6,raucb_plus,3,200,128,50,1.0,8.95729178499146,1138.8479392785114
7,raucb_plus,3,200,128,50,1.0,0.9529895297298498,1035.1777834620034
8,raucb_plus,3,200,128,50,1.0,10.927938888691239,925.4344843329326
9,raucb_plus,3,200,128,50,1.0,11.933765207742717,932.794618701343
10,raucb_plus,3,200,128,50,1.0,-1.0879467386091903,978.5885153060751
11,raucb_plus,3,200,128,50,1.0,17.4284260785989,966.3187325926543
12,raucb_plus,3,200,128,50,1.0,12.728416808296462,566.0530339662139
13,raucb_plus,3,200,128,50,1.0,9.941795415111073,855.7512970505647
14,raucb_plus,3,200,128,50,1.0,11.697058842107612,1250.331453092411
15,raucb_plus,3,200,128,50,1.0,11.264808469460094,1114.5137498898716
16,raucb_plus,3,200,128,50,1.0,3.086299183548312,1146.0166617882146
17,raucb_plus,3,200,128,50,1.0,6.1024717792128005,1306.2423606466105
18,raucb_plus,3,200,128,50,1.0,11.945280270375648,849.4613590344809
19,raucb_plus,3,200,128,50,1.0,12.93389709196201,1021.2941567263483
20,raucb_plus,3,200,128,50,1.0,8.664100115180664,1550.132445788375
21,raucb_plus,3,200,128,50,1.0,12.326068431618008,1073.9875245503588
22,raucb_plus,3,200,128,50,1.0,9.572143467268754,950.0384726379625
23,raucb_plus,3,200,128,50,1.0,5.315856388941532,1074.0762886480036
24,raucb_plus,3,200,128,50,1.0,7.234396726045169,1029.6286688170376
25,raucb_plus,3,200,128,50,1.0,12.906159793243885,858.4234634013255
26,raucb_plus,3,200,128,50,1.0,10.24714356730214,1057.0100539424998
27,raucb_plus,3,200,128,50,1.0,5.150591307222991,1042.55649136989
28,raucb_plus,3,200,128,50,1.0,4.578653164673568,1299.8738789170607
29,raucb_plus,3,200,128,50,1.0,15.81460496659107,1128.83702547262
30,raucb_plus,3,200,128,50,1.0,16.903361216598434,1209.702878507729
31,raucb_plus,3,200,128,50,1.0,13.938588354524876,984.3332587992262
32,raucb_plus,3,200,128,50,1.0,15.761843987537407,944.5355045676592
33,raucb_plus,3,200,128,50,1.0,3.7739447606047474,874.2843106965638
34,raucb_plus,3,200,128,50,1.0,1.2039579996994725,989.0823573786944
35,raucb_plus,3,200,128,50,1.0,10.518836998037663,876.5403667803562
36,raucb_plus,3,200,128,50,1.0,10.135030515473348,1202.780507938202
37,raucb_plus,3,200,128,50,1.0,12.578824219066439,1168.1709784045495
38,raucb_plus,3,200,128,50,1.0,13.783423090576516,1384.2443916054071
39,raucb_plus,3,200,128,50,1.0,2.0458100136114385,1422.726438420843
40,raucb_plus,3,200,128,50,1.0,1.4599183641239648,1068.6864234609047
41,raucb_plus,3,200,128,50,1.0,7.299397097603146,767.2491509649097
42,raucb_plus,3,200,128,50,1.0,10.710946491165162,1204.1991805195598
43,raucb_plus,3,200,128,50,1.0,5.892590910458768,1165.8801107196302
44,raucb_plus,3,200,128,50,1.0,17.818966298499447,718.7691010952901
45,raucb_plus,3,200,128,50,1.0,5.787403591388733,817.1515393221827
46,raucb_plus,3,200,128,50,1.0,11.392150159071923,1021.0888216565447
