t,algorithm,seed,V,window,grid_density,mos,snr_db,q_bps
1,safe_linucb,1,100,64,50,1.0,8.330180749433373,1172.2044965288758
2,safe_linucb,1,100,64,50,1.0,10.611385378235841,910.959016361468
3,safe_linucb,1,100,64,50,1.0,8.063158151906736,719.5332657943252
4,safe_linucb,1,100,64,50,1.0,11.924575295307973,1219.655169528336
5,safe_linucb,1,100,64,50,1.0,6.667548254154047,1247.3115651535777
6,safe_linucb,1,100,64,50,1.0,7.736070042396737,974.9336142269457
7,safe_linucb,1,100,64,50,1.0,10.599598358672457,1300.8369234526508
8,safe_linucb,1,100,64,50,1.0,9.818548632471545,1197.9566685415045
9,safe_linucb,1,100,64,50,1.0,12.228135157477336,998.1869207268188
10,safe_linucb,1,100,64,50,1.0,10.540534906338385,932.5022768253774
11,safe_linucb,1,100,64,50,1.0,14.5864093335606,785.8952979829044
12,safe_linucb,1,100,64,50,1.0,11.189285194921343,1042.4825705870342
13,safe_linucb,1,100,64,50,1.0,23.837375370111552,1076.188424498601
14,safe_linucb,1,100,64,50,1.0,5.258410284295511,1402.5499553707466
15,safe_linucb,1,100,64,50,1.0,18.633637704551674,1197.2572016190975
16,safe_linucb,1,100,64,50,1.0,12.759372012889044,789.6371058618124
17,safe_linucb,1,100,64,50,1.0,14.859374377086905,1119.1013300823297
18,safe_linucb,1,100,64,50,1.0,11.545560722501158,1135.3959320382003
19,safe_linucb,1,100,64,50,1.0,6.813159785507894,788.3859151863307
20,safe_linucb,1,100,64,50,1.0,16.326111730602385,970.5600042911661
21,safe_linucb,1,100,64,50,1.0,7.1836573893669,825.1661323251168
22,safe_linucb,1,100,64,50,1.0,14.207767732863394,1238.6391170210318
23,safe_linucb,1,100,64,50,1.0,16.631887627534027,1106.8937004363158
24,safe_linucb,1,100,64,50,1.0,-0.012701603070055967,896.3344137781609
25,safe_linucb,1,100,64,50,1.0,5.920128936185952,870.0194065625641
26,safe_linucb,1,100,64,50,1.0,0.33771491521208397,947.2110104101647
27,safe_linucb,1,100,64,50,1.0,6.575945080997742,747.3818127657053
28,safe_linucb,1,100,64,50,1.0,16.42490097607924,953.7866860476294
29,safe_linucb,1,100,64,50,1.0,10.798348763894186,1071.7455783610858
