t,algorithm,seed,V,window,grid_density,mos,snr_db,q_bps
1,sw_ucb,2,100,512,25,1.0,17.30809897667897,893.7207799700229
2,sw_ucb,2,100,512,25,1.0,3.307875254710164,1439.7741230422334
3,sw_ucb,2,100,512,25,1.0,4.482037330214107,949.133179854099
4,sw_ucb,2,100,512,25,1.0,7.729168620369654,821.4597838552619
5,sw_ucb,2,100,512,25,1.0,8.999920990558628,1191.7823477254524
6,sw_ucb,2,100,512,25,1.0,9.031518818227395,1036.7577251082669
7,sw_ucb,2,100,512,25,1.0,10.110020062913955,1017.185114739897
8,sw_ucb,2,100,512,25,1.0,9.616316291348074,1019.293258921348
9,sw_ucb,2,100,512,25,1.0,3.387367876374082,1255.1923800711954
10,sw_ucb,2,100,512,25,1.0,10.264875655760775,849.1213377552068
11,sw_ucb,2,100,512,25,1.0,8.934226615681542,1221.9843162395161
12,sw_ucb,2,100,512,25,1.0,4.130690884695588,948.6880026290137
13,sw_ucb,2,100,512,25,1.0,3.174550991072085,700.8132445485835
14,sw_ucb,2,100,512,25,1.0,4.041567001417221,931.3244187377426
15,sw_ucb,2,100,512,25,1.0,12.93431502488593,1024.6428606527293
16,sw_ucb,2,100,512,25,1.0,15.36037985926666,749.0177586337705
17,sw_ucb,2,100,512,25,1.0,13.506177760583844,869.6740902590441
18,sw_ucb,2,100,512,25,1.0,15.275909840983246,1010.7216586703191
19,sw_ucb,2,100,512,25,1.0,12.994560499556655,958.8057594108813
20,sw_ucb,2,100,512,25,1.0,16.08030276090898,1116.7345843997427
21,sw_ucb,2,100,512,25,1.0,-3.3547957692582298,1066.1239511551578
22,sw_ucb,2,100,512,25,1.0,6.81677186513549,941.1275152450393
23,sw_ucb,2,100,512,25,1.0,6.098265951022474,1256.7498903962708
24,sw_ucb,2,100,512,25,1.0,7.779139411934254,1037.6410834271583
25,sw_ucb,2,100,512,25,1.0,15.844603298621625,655.1232714887528
26,sw_ucb,2,100,512,25,1.0,16.485783613001704,841.4569162442253
27,sw_ucb,2,100,512,25,1.0,11.954499545138132,1365.4549265899764
28,sw_ucb,2,100,512,25,1.0,13.756376799699296,958.2029781180343
29,sw_ucb,2,100,512,25,1.0,15.915946987593236,664.9097158366195
30,sw_ucb,2,100,512,25,1.0,8.312794903216208,1095.714084824623
31,sw_ucb,2,100,512,25,1.0,6.767436185579523,1488.9770459371111
32,sw_ucb,2,100,512,25,1.0,13.19090429227105,1055.7681440494591
33,sw_ucb,2,100,512,25,1.0,10.249068052117448,1144.0232426233767
34,sw_ucb,2,100,512,25,1.0,6.850744441508697,971.4638050734012
35,sw_ucb,2,100,512,25,1.0,3.044564074409868,1262.2419785779562
36,sw_ucb,2,100,512,25,1.0,5.576554148092892,1059.3014719090665
37,sw_ucb,2,100,512,25,1.0,9.186199481919404,1302.9561909482227
38,sw_ucb,2,100,512,25,1.0,12.665535095878802,856.1837276792709
39,sw_ucb,2,100,512,25,1.0,19.32412599005975,974.794108624319
40,sw_ucb,2,100,512,25,1.0,9.584294116618754,1149.9230404265356
41,sw_ucb,2,100,512,25,1.0,8.25736161497231,889.4767069980418
42,sw_ucb,2,100,512,25,1.0,13.3138014511166,880.3614384845474
43,sw_ucb,2,100,512,25,1.0,15.372503854179165,821.7310448494404
44,sw_ucb,2,100,512,25,1.0,11.588412605218158,896.9535297200534
45,sw_ucb,2,100,512,25,1.0,18.49186418247328,1136.2443544087616
46,sw_ucb,2,100,512,25,1.0,12.771167681007519,769.063777370942
47,sw_ucb,2,100,512,25,1.0,16.727732679258427,976.4603168192448
48,sw_ucb,2,100,512,25,1.0,10.62294192611598,857.7367159147464
49,sw_ucb,2,100,512,25,1.0,11.79600003300867,680.540708781509
50,sw_ucb,2,100,512,25,1.0,9.44088965600148,1198.170471655163
51,sw_ucb,2,100,512,25,1.0,13.66976232134713,1479.164449878343
52,sw_ucb,2,100,512,25,1.0,1.7179496954436253,944.436100425511
53,sw_ucb,2,100,512,25,1.0,7.831505173726159,581.0081479147043
54,sw_ucb,2,100,512,25,1.0,20.025163239563703,601.767380370044
55,sw_ucb,2,100,512,25,1.0,18.436455655934083,825.581816044435
56,sw_ucb,2,100,512,25,1.0,15.442311491997435,713.9338093305525
57,sw_ucb,2,100,512,25,1.0,8.795917361518844,1139.0822851077723
58,sw_ucb,2,100,512,25,1.0,9.12039105449803,857.7023264439075
59,sw_ucb,2,100,512,25,1.0,14.274235385437006,1291.3387873119482
60,sw_ucb,2,100,512,25,1.0,10.037455965862867,1213.548287048557
61,sw_ucb,2,100,512,25,1.0,12.369111026598896,869.4102759951344
62,sw_ucb,2,100,512,25,1.0,4.634811476392365,1056.8018912135212
63,sw_ucb,2,100,512,25,1.0,18.657956847928986,1050.7097414881982
64,sw_ucb,2,100,512,25,1.0,9.226259408219061,1132.1312188366715
65,sw_ucb,2,100,512,25,1.0,16.83912596510055,1184.0284918975067
66,sw_ucb,2,100,512,25,1.0,10.195531817528117,1763.8548381860835
67,sw_ucb,2,100,512,25,1.0,9.13981586843492,958.6794382015497
68,sw_ucb,2,100,512,25,1.0,11.836866181407913,942.4291089373852
69,sw_ucb,2,100,512,25,1.0,4.769710592275245,1136.2208904199879
70,sw_ucb,2,100,512,25,1.0,12.91411613515604,704.2923827779265
71,sw_ucb,2,100,512,25,1.0,7.04095631988763,1189.1720435595025
72,sw_ucb,2,100,512,25,1.0,6.261782523886551,1302.0158697493334
73,sw_ucb,2,100,512,25,1.0,3.9202080354755893,824.1070513185296
74,sw_ucb,2,100,512,25,1.0,18.595605077544725,1379.283980277366
75,sw_ucb,2,100,512,25,1.0,8.264848685353869,1004.7061958922136
76,sw_ucb,2,100,512,25,1.0,10.237759379785816,911.7786551779985
77,sw_ucb,2,100,512,25,1.0,13.545484390229987,875.5589239003883
78,sw_ucb,2,100,512,25,1.0,11.470866792431535,1157.5952308769954
79,sw_ucb,2,100,512,25,1.0,11.799750757850616,1287.3430638840732
80,sw_ucb,2,100,512,25,1.0,-2.0748412292892766,1047.2281451481351
81,sw_ucb,2,100,512,25,1.0,5.812110566604369,815.1042716368263
82,sw_ucb,2,100,512,25,1.0,15.398356911175277,1213.68321617353
83,sw_ucb,2,100,512,25,1.0,3.0850457577920825,1031.1835332653088
84,sw_ucb,2,100,512,25,1.0,2.287962482643268,1130.3384060115513
85,sw_ucb,2,100,512,25,1.0,12.242446616599505,999.135322341306
86,sw_ucb,2,100,512,25,1.0,17.113661533960002,712.9234092218289
87,sw_ucb,2,100,512,25,1.0,18.990183340136,918.1484828110517
88,sw_ucb,2,100,512,25,1.0,7.968579434648913,530.8876646586907
89,sw_ucb,2,100,512,25,1.0,10.01325704827887,1214.842891617134
90,sw_ucb,2,100,512,25,1.0,11.85109746449192,746.1501114639054
91,sw_ucb,2,100,512,25,1.0,9.07700817534268,898.3992826993191
92,sw_ucb,2,100,512,25,1.0,12.807327161697575,1019.7015585744888
93,sw_ucb,2,100,512,25,1.0,6.599109175942608,814.2516296438982
94,sw_ucb,2,100,512,25,1.0,10.164768464748068,1088.9247370164012
95,sw_ucb,2,100,512,25,1.0,4.5256305528422285,805.6145403136487
