t,algorithm,seed,V,window,grid_density,mos,snr_db,q_bps
1,raucb_plus,1,800,64,50,1.0,0.021679741007009312,1145.7781151745373
2,raucb_plus,1,800,64,50,1.0,4.907475596380771,885.7695066001345
3,raucb_plus,1,800,64,50,1.0,1.4211344773417594,911.9648225121548
4,raucb_plus,1,800,64,50,1.0,6.549259132167889,1132.9273171925447
5,raucb_plus,1,800,64,50,1.0,12.635424830412752,1048.3275350112613
6,raucb_plus,1,800,64,50,1.0,16.17613109290712,1334.7136486029963
7,raucb_plus,1,800,64,50,1.0,8.189045392062145,1164.160942115643
8,raucb_plus,1,800,64,50,1.0,11.059973499461758,1042.900674388565
9,raucb_plus,1,800,64,50,1.0,14.520874517032716,940.9865368621901
10,raucb_plus,1,800,64,50,1.0,16.84517946193176,1110.9474841378487
11,raucb_plus,1,800,64,50,1.0,14.481593922681782,1010.1105402256002
12,raucb_plus,1,800,64,50,1.0,4.597953333778323,995.4534896789992
13,raucb_plus,1,800,64,50,1.0,9.255874124436833,391.597620646932
14,raucb_plus,1,800,64,50,1.0,6.575278177209623,1212.1218562564545
15,raucb_plus,1,800,64,50,1.0,0.6941222041648718,1042.9642493058318
16,raucb_plus,1,800,64,50,1.0,17.278457493639607,823.743766470038
17,raucb_plus,1,800,64,50,1.0,3.3256864012813114,670.4141048891552
18,raucb_plus,1,800,64,50,1.0,10.968859794188118,755.7953734375883
19,raucb_plus,1,800,64,50,1.0,10.9498236293205,1371.736098996519
20,raucb_plus,1,800,64,50,1.0,15.111723586345807,1416.700404054002
21,raucb_plus,1,800,64,50,1.0,6.027387441387166,953.3096022547224
22,raucb_plus,1,800,64,50,1.0,5.077515918137436,1103.0506456599826
23,raucb_plus,1,800,64,50,1.0,0.9566171509824173,586.7169468315092
24,raucb_plus,1,800,64,50,1.0,16.761200569544,1172.493902963377
25,raucb_plus,1,800,64,50,1.0,2.446807755819256,935.0350592321283
26,raucb_plus,1,800,64,50,1.0,9.98982366507297,514.048685985
27,raucb_plus,1,800,64,50,1.0,3.455784761940378,909.1728657500197
28,raucb_plus,1,800,64,50,1.0,1.5054773456779316,497.54320260360424
29,raucb_plus,1,800,64,50,1.0,3.3757760461163606,914.5338486535309
30,raucb_plus,1,800,64,50,1.0,9.802314355914234,978.396776197049
31,raucb_plus,1,800,64,50,1.0,11.459474766238401,910.2465776405031
