t,algorithm,seed,V,window,grid_density,mos,snr_db,q_bps
1,safe_linucb,3,100,64,10,1.0,12.057575716693723,1463.7644432072218
2,safe_linucb,3,100,64,10,1.0,18.594232296234125,1236.4026212151923
3,safe_linucb,3,100,64,10,1.0,9.530253146152758,1355.3304813437603
4,safe_linucb,3,100,64,10,1.0,12.123585284972187,661.6460353473487
5,safe_linucb,3,100,64,10,1.0,8.608087390857595,1046.1523711033885
6,safe_linucb,3,100,64,10,1.0,8.638773383987402,1185.4528875994258
7,safe_linucb,3,100,64,10,1.0,12.108280865661666,1054.375816719089
8,safe_linucb,3,100,64,10,1.0,13.62713962248202,893.318369798343
9,safe_linucb,3,100,64,10,1.0,17.11863921627139,792.635102541509
10,safe_linucb,3,100,64,10,1.0,12.017307335410688,1282.9365839107643
11,safe_linucb,3,100,64,10,1.0,3.1461583110225,1274.4918182406573
12,safe_linucb,3,100,64,10,1.0,12.835153842670955,1027.3969980516624
13,safe_linucb,3,100,64,10,1.0,19.964807044493,1230.467556930448
14,safe_linucb,3,100,64,10,1.0,15.246135678675717,781.880557205657
15,safe_linucb,3,100,64,10,1.0,1.8502771431291958,1115.5709196840714
16,safe_linucb,3,100,64,10,1.0,-1.0184774731779722,1090.3131495559555
17,safe_linucb,3,100,64,10,1.0,16.392028013884552,1088.5617030596013
18,safe_linucb,3,100,64,10,1.0,2.3542158498827614,1168.5703358867129
19,safe_linucb,3,100,64,10,1.0,5.963380846388193,1153.6746593086218
20,safe_linucb,3,100,64,10,1.0,6.795246255537897,1259.607864919634
21,safe_linucb,3,100,64,10,1.0,7.422467920538445,977.4202234484053
22,safe_linucb,3,100,64,10,1.0,11.556611410999716,1097.2548496673028
23,safe_linucb,3,100,64,10,1.0,11.781366224957114,995.8386460536266
24,safe_linucb,3,100,64,10,1.0,7.2854373506119305,1026.5655580601192
25,safe_linucb,3,100,64,10,1.0,15.509564326592226,1267.5153939764912
26,safe_linucb,3,100,64,10,1.0,4.690679651486102,920.2482001774414
27,safe_linucb,3,100,64,10,1.0,9.583167438357206,840.1039697598275
28,safe_linucb,3,100,64,10,1.0,14.602437675983923,901.9888271001935
29,safe_linucb,3,100,64,10,1.0,5.041013143836503,633.459147620629
30,safe_linucb,3,100,64,10,1.0,8.962742070936347,1388.2305380583748
31,safe_linucb,3,100,64,10,1.0,6.811933283576075,1000.0806324953337
32,safe_linucb,3,100,64,10,1.0,12.953183018638311,1212.42963017562
33,safe_linucb,3,100,64,10,1.0,9.502154869296653,1135.4008878846882
34,safe_linucb,3,100,64,10,1.0,11.17115935711723,1035.9291958455049
35,safe_linucb,3,100,64,10,1.0,10.55366644391031,1058.511450111347
36,safe_linucb,3,100,64,10,1.0,9.332507440186353,727.2847620763022
37,safe_linucb,3,100,64,10,1.0,12.422332383429957,928.0110321770528
38,safe_linucb,3,100,64,10,1.0,6.501399717836005,1003.9422729869276
39,safe_linucb,3,100,64,10,1.0,3.4372843434955866,698.607172802383
40,safe_linucb,3,100,64,10,1.0,17.183378718116558,1083.0917502789832
41,safe_linucb,3,100,64,10,1.0,17.477572886202758,973.2100510826266
42,safe_linucb,3,100,64,10,1.0,10.841478313127269,1203.7015399634126
43,safe_linucb,3,100,64,10,1.0,9.757107411675257,1059.4240399381533
44,safe_linucb,3,100,64,10,1.0,5.247288045573748,900.6537639181823
45,safe_linucb,3,100,64,10,1.0,5.127005063824694,863.8464265254366
46,safe_linucb,3,100,64,10,1.0,1.5270900205430635,1076.4314558654464
47,safe_linucb,3,100,64,10,1.0,20.29541957564686,799.1284361157625
48,safe_linucb,3,100,64,10,1.0,6.074485919435391,1283.9678753871935
49,safe_linucb,3,100,64,10,1.0,5.27310123574914,655.6409566344821
50,safe_linucb,3,100,64,10,1.0,9.829516246312402,1120.0337886730943
51,safe_linucb,3,100,64,10,1.0,13.057460039742537,1138.9098669240873
52,safe_linucb,3,100,64,10,1.0,8.292313273190478,1096.6505724542426
53,safe_linucb,3,100,64,10,1.0,21.249953224535886,1173.507494580467
54,safe_linucb,3,100,64,10,1.0,6.5021461311730135,842.2064176674644
55,safe_linucb,3,100,64,10,1.0,12.714168968561282,850.6293528348788
56,safe_linucb,3,100,64,10,1.0,13.217534722951171,1150.967390337867
